grevistas O O
estão O O
irredutíveis O O
. O O

O O O
TST B-ORG O
fala O O
em O O
manter O O
a O O
produção O O
de O O
combustíveis O O
e O O
gás O O
. O O

Se O O
eles O O
não O O
substituírem O O
o O O
pessoal O O
, O O
vão O O
estar O O
praticando O O
desobediência O O
judicial O O
" O O
, O O
disse O O
Fortes O O
. O O

" O O
Nenhum O O
eleitor O O
evangélico O O
deve O O
se O O
sentir O O
culpado O O
por O O
ter O O
opinião O O
diferente O O
de O O
seu O O
pastor O O
ou O O
líder O O
espiritual O O
" O O
, O O
diz O O
a O O
cartilha O O
. O O

- O O
Isaura B-PER O
, O O
- O O
disse O O
Leôncio B-PER O
com O O
voz O O
áspera O O
apontando O O
para O O
os O O
instrumentos O O
de O O
suplício O O
, O O
- O O
eis O O
ali O O
o O O
que O O
te O O
espera O O
, O O
se O O
persistes O O
em O O
teu O O
louco O O
emperramento O O
. O O

Nada O O
mais O O
tenho O O
a O O
dizer O O
- O O
te O O
; O O
deixo O O
- O O
te O O
livre O O
ainda O O
, O O
e O O
fica O O
- O O
te O O
o O O
resto O O
de O O
o O O
dia O O
para O O
refletires O O
. O O

Tens O O
de O O
escolher O O
entre O O
o O O
meu O O
amor O O
e O O
o O O
meu O O
ódio O O
. O O

Qualquer O O
de O O
os O O
dois O O
, O O
tu O O
bem O O
sabes O O
, O O
são O O
violentos O O
e O O
poderosos O O
. O O

Adeus O O
! O O

Quando O O
Isaura B-PER O
sentiu O O
que O O
seu O O
senhor O O
se O O
havia O O
ausentado O O
, O O
ergueu O O
o O O
rosto O O
, O O
e O O
levantando O O
a O O
o O O
céu O O
os O O
olhos O O
e O O
as O O
mãos O O
juntas O O
, O O
dirigiu O O
A O O
A O O
Rainha B-PER O
de O O
os O O
anjos O O
a O O
seguinte O O
fervorosa O O
prece O O
, O O
exalada O O
entre O O
soluços O O
de O O
o O O
mais O O
íntimo O O
de O O
sua O O
alma O O
: O O

- O O
Virgem B-PER O
senhora I-PER O
de I-PER O
a I-PER O
Piedade I-PER O
, O O
Santíssima B-PER O
Mãe I-PER O
de I-PER O
Deus I-PER O
! O O

... O O
vós O O
sabeis O O
se O O
eu O O
sou O O
inocente O O
, O O
e O O
se O O
mereço O O
tão O O
cruel O O
tratamento O O
. O O

Socorrei O O
- O O
me O O
em O O
este O O
transe O O
aflitivo O O
, O O
porque O O
em O O
este O O
mundo O O
ninguém O O
pode O O
valer O O
- O O
me O O
. O O

Livrai O O
- O O
me O O
de O O
as O O
garras O O
de O O
um O O
algoz O O
, O O
que O O
ameaça O O
não O O
só O O
a O O
minha O O
vida O O
, O O
como O O
a O O
minha O O
inocência O O
e O O
honestidade O O
. O O

Iluminai O O
- O O
lhe O O
o O O
espírito O O
e O O
infundi O O
- O O
lhe O O
em O O
o O O
coração O O
brandura O O
e O O
misericórdia O O
para O O
que O O
se O O
compadeça O O
de O O
sua O O
infeliz O O
cativa O O
. O O

É O O
uma O O
humilde O O
escrava O O
que O O
com O O
as O O
lágrimas O O
em O O
os O O
olhos O O
e O O
a O O
dor O O
em O O
o O O
coração O O
vos O O
roga O O
por O O
as O O
vossas O O
dores O O
sacrossantas O O
, O O
por O O
as O O
chagas O O
de O O
vosso O O
Divino B-PER O
Filho I-PER O
: O O
valei O O
- O O
me O O
por O O
piedade O O
. O O

Quanto O O
Isaura B-PER O
era O O
formosa O O
naquela O O
suplicante O O
e O O
angustiosa O O
atitude O O
! O O

oh O O
! O O

muito O O
mais O O
bela O O
de O O
o O O
que O O
em O O
seus O O
momentos O O
de O O
serenidade O O
e O O
prazer O O
! O O

... O O
se O O
a O O
visse O O
então O O
, O O
Leôncio B-PER B-PER
talvez O O
sentisse O O
abrandar O O
- O O
se O O
o O O
férreo O O
e O O
obcecado O O
coração O O
. O O

Com O O
os O O
olhos O O
arrasados O O
em O O
lágrimas O O
, O O
que O O
em O O
fio O O
lhe O O
escorregavam O O
por O O
as O O
faces O O
desbotadas O O
, O O
entreaberta O O
a O O
boca O O
melancólica O O
, O O
que O O
lhe O O
tremia O O
a O O
o O O
passar O O
de O O
a O O
prece O O
murmurada O O
entre O O
soluços O O
, O O
atiradas O O
em O O
desordem O O
por O O
as O O
espáduas O O
as O O
negras O O
e O O
opulentas O O
madeixas O O
, O O
voltando O O
para O O
o O O
céu O O
o O O
busto O O
mavioso O O
plantado O O
sobre O O
um O O
colo O O
escultural O O
, O O
ofereceria O O
a O O
o O O
artista O O
inspirado O O
o O O
mais O O
belo O O
e O O
sublime O O
modelo O O
para O O
a O O
efígie O O
de O O
a O O
Mãe B-PER B-LOC
Dolorosa I-PER I-LOC
, O O
a O O
quem O O
em O O
esse O O
momento O O
dirigia O O
suas O O
ardentes O O
súplicas O O
. O O

Os O O
anjos O O
de O O
o O O
céu O O
, O O
que O O
por O O
certo O O
naquele O O
instante O O
adejavam O O
em O O
torno O O
de O O
ela O O
agitando O O
as O O
asas O O
de O O
ouro O O
e O O
carmim O O
, O O
não O O
podiam O O
deixar O O
de O O
levar O O
tão O O
férvida O O
e O O
dolorosa O O
prece O O
a O O
os O O
pés O O
de O O
o O O
trono O O
de O O
a O O
Consoladora O O
de O O
os O O
aflitos O O
. O O

Absorvida O O
em O O
suas O O
mágoas O O
Isaura B-PER O
não O O
viu O O
seu O O
pai O O
, O O
que O O
, O O
entrando O O
por O O
o O O
salão O O
a O O
passos O O
sutis O O
e O O
cautelosos O O
, O O
encaminhava O O
- O O
se O O
para O O
ela O O
. O O

- O O
Oh O O
! O O

felizmente O O
ela O O
ali O O
está O O
, O O
- O O
murmurava O O
o O O
velho O O
, O O
- O O
o O O
algoz O O
aqui O O
também O O
andava O O
! O O

oh O O
! O O

pobre O O
Isaura B-PER O
! O O

... O O
que O O
será O O
de O O
ti O O
? O O

- O O
Meu O O
pai O O
por O O
aqui O O
! O O

... O O
- O O
exclamou O O
a O O
infeliz O O
a O O
o O O
avistar O O
Miguel B-PER B-PER
. O O

- O O
Venha O O
, O O
venha O O
ver O O
a O O
que O O
estado O O
reduzem O O
sua O O
filha O O
. O O

- O O
Que O O
tens O O
, O O
filha O O
? O O

... O O
que O O
nova O O
desgraça O O
te O O
sucede O O
? O O

- O O
Não O O
está O O
vendo O O
, O O
meu O O
pai O O
? O O

... O O
eis O O
ali O O
a O O
sorte O O
, O O
que O O
me O O
espera O O
, O O
- O O
respondeu O O
ela O O
apontando O O
para O O
o O O
tronco O O
e O O
as O O
algemas O O
, O O
que O O
ali O O
estavam O O
a O O
o O O
pé O O
de O O
ela O O
. O O

- O O
Que O O
monstro O O
, O O
meu O O
Deus B-PER O
! O O

... O O
mas O O
eu O O
já O O
esperava O O
por O O
tudo O O
isto O O
... O O

- O O
É O O
esta O O
a O O
liberdade O O
que O O
pretende O O
dar O O
A O O
aquela O O
que O O
a O O
mãe O O
de O O
ele O O
criou O O
com O O
tanto O O
amor O O
e O O
carinho O O
. O O

O O O
mais O O
cruel O O
e O O
aviltante O O
cativeiro O O
, O O
um O O
martírio O O
continuado O O
de O O
a O O
alma O O
e O O
de O O
o O O
corpo O O
, O O
eis O O
o O O
que O O
resta O O
A O O
A O O
sua O O
desventurada O O
filha O O
... O O
Meu O O
pai O O
, O O
não O O
posso O O
resistir O O
a O O
tanto O O
sofrimento O O
! O O

... O O
restava O O
- O O
me O O
um O O
recurso O O
extremo O O
; O O
esse O O
mesmo O O
vai O O
- O O
me O O
ser O O
negado O O
. O O

Presa O O
, O O
algemada O O
, O O
amarrada O O
de O O
pés O O
e O O
mãos O O
! O O

... O O
oh O O
! O O

... O O
meu O O
pai O O
! O O

meu O O
pai O O
! O O

... O O
isto O O
é O O
horrível O O
! O O

... O O
Meu O O
pai O O
, O O
a O O
sua O O
faca O O
, O O
- O O
acrescentou O O
depois O O
de O O
ligeira O O
pausa O O
com O O
voz O O
rouca O O
e O O
olhar O O
sombrio O O
, O O
- O O
preciso O O
de O O
sua O O
faca O O
. O O

- O O
Que O O
pretendes O O
fazer O O
com O O
ela O O
, O O
Isaura B-PER O
? O O

que O O
louco O O
pensamento O O
é O O
o O O
teu O O
? O O

- O O
Dê O O
- O O
me O O
essa O O
faca O O
, O O
meu O O
pai O O
; O O
eu O O
não O O
usarei O O
de O O
ela O O
senão O O
em O O
caso O O
extremo O O
; O O
quando O O
o O O
infame O O
vier O O
lançar O O
- O O
me O O
as O O
mãos O O
para O O
deitar O O
- O O
me O O
esses O O
ferros O O
, O O
farei O O
saltar O O
meu O O
sangue O O
a O O
o O O
rosto O O
vil O O
de O O
o O O
algoz O O
. O O

- O O
Não O O
, O O
minha O O
filha O O
; O O
não O O
serão O O
necessários O O
tais O O
extremos O O
. O O

Meu O O
coração O O
já O O
adivinhava O O
tudo O O
isto O O
, O O
e O O
já O O
tenho O O
tudo O O
prevenido O O
. O O

O O O
dinheiro O O
, O O
que O O
não O O
serviu O O
para O O
alcançar O O
a O O
tua O O
liberdade O O
, O O
vai O O
agora O O
prestar O O
- O O
nos O O
para O O
arrancar O O
- O O
te O O
A O O
as O O
garras O O
de O O
esse O O
monstro O O
. O O

Tudo O O
está O O
já O O
disposto O O
, O O
Isaura B-PER O
. O O

Fujamos O O
. O O

- O O
Sim O O
, O O
meu O O
pai O O
, O O
fujamos O O
; O O
mas O O
como O O
? O O

para O O
onde O O
? O O

- O O
Para O O
longe O O
de O O
aqui O O
, O O
seja O O
para O O
onde O O
for O O
; O O
e O O
já O O
, O O
minha O O
filha O O
, O O
enquanto O O
não O O
suspeitem O O
coisa O O
alguma O O
, O O
e O O
não O O
te O O
carregam O O
de O O
ferros O O
. O O

- O O
Ah O O
! O O

meu O O
pai O O
, O O
tenho O O
bem O O
medo O O
; O O
se O O
em O O
os O O
descobrem O O
, O O
qual O O
será O O
a O O
minha O O
sorte O O
! O O

Aspectos O O
naturais O O

Criado O O
em O O
1971 B-TMP B-TMP
, O O
o O O
Parque B-LOC B-ORG
Nacional I-LOC I-ORG
da I-LOC I-ORG
Peneda-Gerês I-LOC I-ORG
localiza O O
- O O
se O O
em O O
o O O
Alto B-LOC B-LOC
Noroeste I-LOC I-LOC
de I-LOC I-LOC
Portugal I-LOC I-LOC
, O O
com O O
uma O O
área O O
que O O
se O O
alonga O O
em O O
ferradura O O
por O O
cerca B-VAL O
de I-VAL O
72000 I-VAL B-VAL
hectares I-VAL O
. O O

Em O O
a O O
sua O O
área O O
engloba O O
territórios O O
de O O
os O O
concelhos O O
de O O
Melgaço B-LOC O
, O O
Arcos B-LOC O
de I-LOC O
Valdevez I-LOC O
, O O
Ponte B-LOC B-LOC
da I-LOC I-LOC
Barca I-LOC I-LOC
, O O
Terras B-LOC O
de I-LOC O
Bouro I-LOC O
e O O
Montalegre B-LOC O
. O O

As O O
bacias O O
hidrográficas O O
de O O
os O O
rios O O
Lima B-LOC O
, O O
Homem B-LOC O
e O O
Cávado B-LOC O
, O O
que O O
atravessam O O
e O O
retalham O O
este O O
território O O
, O O
condicionaram O O
a O O
ocupação O O
humana O O
de O O
esta O O
região O O
de O O
chuvas O O
abundantes O O
e O O
regulares O O
e O O
de O O
elevados O O
índices O O
de O O
humidade O O
de O O
o O O
ar O O
. O O

A O O
elevada O O
pluviosidade O O
conduz O O
, O O
por O O
vezes O O
, O O
àformção O O
de O O
lagoas O O
em O O
zonas O O
elevadas O O
, O O
como O O
éo O O
caso O O
de O O
a O O
Lagoa B-LOC B-LOC
do I-LOC I-LOC
Marinho I-LOC I-LOC
( O O
vista O O
panorâmica O O
em O O
270º B-VAL B-TMP
) O O
. O O

O O O
Parque B-LOC B-LOC
engloba O O
as O O
Serras B-LOC B-LOC
do I-LOC I-LOC
Gerês I-LOC I-LOC
, O O
Peneda B-LOC O
e O O
Amarela B-LOC B-LOC
, O O
com O O
cotas O O
que O O
ultrapassam O O
os O O
1500 B-VAL B-VAL
metros I-VAL I-VAL
. O O

A O O
região O O
éessencialmente O O
constituída O O
por O O
rochas O O
graníticas O O
, O O
podendo O O
ocorrer O O
ainda O O
xistos O O
e O O
depósitos O O
sedimentares O O
. O O

Em O O
alguns O O
locais O O
épossível O O
observar O O
magníficas O O
paisagens O O
que O O
englobam O O
aspectos O O
naturais O O
e O O
humanos O O
, O O
como O O
éo O O
caso O O
de O O
o O O
miradouro O O
de O O
a O O
Pedra B-LOC B-LOC
Bela I-LOC I-LOC
( O O
vista O O
panorâmica O O
em O O
360º B-VAL B-TMP
) O O
. O O

Grande O O
parte O O
de O O
estas O O
serras O O
foram O O
humanizadas O O
em O O
continuidade O O
, O O
por O O
o O O
menos O O
desde O O
o O O
Neolítico B-TMP B-LOC
e O O
de O O
a O O
invenção O O
de O O
a O O
agricultura O O
e O O
de O O
a O O
pastorícia O O
. O O

Um O O
de O O
estes O O
exemplos O O
éo O O
Mosteiro O O
de O O
Pitões O O
da O O
Júnias O O
( O O
vista O O
panorâmica O O
em O O
360º B-VAL B-TMP
) O O
. O O

Actualmente O O
, O O
o O O
território O O
de O O
o O O
Parque B-LOC B-LOC
comporta O O
114 B-VAL B-VAL
aldeamentos O O
, O O
onde O O
vivem O O
em O O
permanência O O
cerca B-VAL O
de I-VAL O
10000 I-VAL B-VAL
residentes O O
. O O

Esta O O
população O O
tem O O
como O O
actividades O O
principais O O
a O O
agricultura O O
, O O
a O O
pastorícia O O
e O O
a O O
pecuária O O
. O O

Envelhecida O O
e O O
maioritariamente O O
feminina O O
, O O
tem O O
sofrido O O
um O O
decréscimo O O
populacional O O
acentuado O O
em O O
as O O
últimas O O
décadas O O
. O O

Aspectos O O
Geológicos O O
e O O
Geomorfológicos O O
Generalidades O O
Aspectos O O
Biológicos O O
Patrocínio O O
: O O

Prezado(a) O O
Colega O O
, O O

Gostaríamos O O
de O O
poder O O
contar O O
com O O
a O O
sua O O
presença O O
em O O
o O O
evento O O
que O O
será O O
realizado O O
em O O
os O O
próximos O O
dias O O
18 B-TMP B-VAL
, O O
19 B-TMP B-VAL
e O I-VAL
20 B-TMP I-VAL
de I-TMP O
agosto I-TMP O
, O O
em O O
a O O
sala B-LOC O
14 I-LOC B-VAL
de I-LOC O
o I-LOC O
Centro I-LOC B-ORG
de I-LOC I-ORG
Treinamento I-LOC I-ORG
do I-LOC I-ORG
BNDES I-LOC I-ORG
: O O
o O O
seminário O O
" O O
Programa O O
de O O
Ensino O O
e O O
Pesquisa O B-ORG
em O I-ORG
Reforma O I-ORG
do O I-ORG
Estado O I-ORG
CPDA/UFRRJ O I-ORG
: O O
Resultados O O
e O O
Reflexões O O
" O O
. O O

Abaixo O O
apresentamos O O
o O O
programa O O
de O O
o O O
evento O O
. O O

Contamos O O
com O O
a O O
sua O O
participação O O
, O O

A O O
Coordenação O O

PROGRAMA O O
DE O O
ENSINO O O
E O O
PESQUISA O O
EM O O
REFORMA O O
DE O O
O O O
ESTADO O O
CPDA/UFRRJ O O
: O O
RESULTADOS O O
E O O
REFLEXÕES O O

18 B-TMP O
, O O
19 B-TMP B-VAL
e O I-VAL
20 B-TMP I-VAL
DE I-TMP I-TMP
AGOSTO I-TMP I-TMP
DE I-TMP I-TMP
1999 I-TMP I-TMP

BNDES B-ORG B-ORG
. O O

Centro B-LOC O
de I-LOC O
Treinamento I-LOC O
, I-LOC O
sala I-LOC O
14 I-LOC O
RIO I-LOC O
DE I-LOC O
JANEIRO I-LOC O

Coordenação B-ORG O
: O O
Ana B-PER B-PER
Célia I-PER I-PER
Castro I-PER I-PER
( O O
CPDA B-ORG O
/ O O
UFRRJ B-ORG O
) O O
ancastro@gbl.com.br O O
Apoio O O
técnico O O
: O O
Eugenio B-PER B-PER
Maia I-PER I-PER
Giglio I-PER I-PER
- O O
eamg@ie.ufrj.br O O

A O O
questão O O
de O O
a O O
Reforma O B-LOC
do O I-LOC
Estado O I-LOC
- O O
especialmente O O
quando O O
enfocada O O
por O O
o O O
ângulo O O
de O O
as O O
relações O O
entre O O
Estado O B-ORG
, O O
Economia O O
e O O
Sociedade O O
- O O
ganha O O
renovada O O
importância O O
em O O
o O O
contexto O O
atual O O
: O O
buscam O O
- O O
se O O
capacidades O O
- O O
administrativas O O
, O O
gerenciais O O
, O O
financeiras O O
, O O
governativas O O
capazes O O
de O O
ampliar O O
a O O
" O O
inteligência O O
" O O
de O O
os O O
governos O O
nacionais O O
em O O
as O O
relações O O
com O O
os O O
agentes O O
econômicos O O
e O O
atores O O
políticos O O
, O O
tanto O O
em O O
o O O
que O O
diz O O
respeito O O
A O O
as O O
políticas O O
econômicas O O
, O O
quanto O O
em O O
o O O
que O O
concerne O O
A O O
as O O
políticas O O
sociais O O
. O O

Esta O O
recapacitação O O
de O O
o O O
Estado B-ORG B-ORG
, O O
vis O O
a O O
vis O O
as O O
demandas O O
políticas O O
de O O
diferentes O O
procedências O O
, O O
parece O O
essencial O O
não O O
apenas O O
para O O
enfrentar O O
a O O
alta O O
concorrência O O
gerada O O
por O O
a O O
globalização O O
de O O
os O O
mercados O O
e O O
por O O
a O O
planetarização O O
de O O
as O O
redes O O
de O O
informação O O
e O O
comunicação O O
, O O
mas O O
principalmente O O
para O O
enfrentar O O
os O O
processos O O
de O O
reestruturação O O
produtiva O O
, O O
tecnológica O O
e O O
financeira O O
em O O
curso O O
. O O

O O O
Seminário O O
pretende O O
focalizar O O
a O O
interface O O
entre O O
questões O O
mais O O
gerais O O
- O O
ordem O O
política O O
, O O
processos O O
decisórios O O
, O O
descentralização O O
, O O
novas O O
agências O O
de O O
regulação O O
, O O
novo O O
papel O O
de O O
a O O
burocracia O O
, O O
instâncias O O
alternativas O O
de O O
formulação O O
de O O
políticas O O
, O O
poder O O
judiciário O O
e O O
poder O O
local O O
- O O
e O O
suas O O
implicações O O
sobre O O
as O O
políticas O O
econômicas O O
e O O
sociais O O
, O O
especialmente O O
em O O
a O O
sua O O
interface O O
com O O
as O O
políticas O O
agrícolas O O
, O O
agrárias O O
e O O
agroindustriais O O
, O O
e O O
sobre O O
a O O
sociedade O O
que O O
se O O
move O O
em O O
o O O
âmbito O O
urbano-rural O O
. O O

O O O
" O O
Seminário O O
Programa O O
de O O
Ensino O O
e O O
Pesquisa O O
em O O
Reforma O O
do O O
Estado O B-ORG
de O I-ORG
o O I-ORG
CPDA/UFRRJ O I-ORG
: O O
Resultados O O
e O O
Reflexões O O
" O O
tem O O
, O O
em O O
suma O O
, O O
como O O
objetivos O O
apresentar O O
resultados O O
finais O O
de O O
as O O
pesquisas O O
financiadas O O
por O O
a O O
CAPES B-ORG B-ORG
/ O O
MARE B-ORG O
/ O O
CNPq B-ORG B-ORG
/ O O
FINEP B-ORG B-ORG
e O O
aproveitar O O
a O O
reflexão O O
resultante O O
de O O
o O O
esforço O O
realizado O O
para O O
aprofundar O O
a O O
análise O O
de O O
as O O
relações O O
entre O O
processos O O
econômicos O O
e O O
sociais O O
e O O
os O O
recursos O O
políticos O O
disponíveis O O
para O O
fazer O O
face O O
A O O
as O O
necessárias O O
transformações O O
por O O
as O O
quais O O
passa O O
o O O
Estado B-ORG O
brasileiro O O

hoje O O
. O O

PROGRAMA O O
: O O

Dia O O
18 B-TMP B-TMP
de I-TMP I-TMP
agosto I-TMP I-TMP
de I-TMP I-TMP
1999 I-TMP I-TMP

Manhã O O
: O O
9:30 B-TMP B-VAL
- O O
12:30 B-TMP O
hs I-TMP O

9:30 B-TMP O
- O O
ABERTURA O O

Reitor B-PER O
da I-PER O
UFRRJ I-PER B-ORG
- O O
José B-PER B-PER
Antonio I-PER I-PER
da I-PER I-PER
Veiga I-PER I-PER

Diretor B-PER O
Científico I-PER O
da I-PER O
FAPERJ I-PER O
- O O
Luis B-PER B-PER
Manoel I-PER I-PER
Fernandes I-PER I-PER

Primeira O O
Sessão O O
: O O

Relações O O
Estado O O
, O O
Economia O O
e O O
Sociedade O O
: O O
Questões O O
a O O
partir O O
de O O
a O O
Reforma O O
do O O
Estado O O
Coordenador B-PER O
: O O
Ana B-PER B-PER
Célia I-PER I-PER
Castro I-PER I-PER

Descentralização O O
, O O
Arenas O O
Decisórias O O
e O O
Ordem O O
Política O O

Lourdes B-PER O
Sola I-PER O
e O O
Eduardo B-PER B-PER
Kugelmas I-PER I-PER

Depart. B-ORG O
Ciência I-ORG O
Política/USP I-ORG O

Poder O O
Local O O

Moacir B-PER B-PER
Palmeira I-PER I-PER

Programa O O
de O O
Pós-graduação O O
em O O
Antropologia O O
Social O O
, O O
Museu B-ORG B-ORG
Nacional I-ORG I-ORG
, O O
UFRJ B-ORG B-PER
Intervalo O I-PER

Debatedores B-PER O
: O O

Luis B-PER B-PER
Manoel I-PER I-PER
Fernandes I-PER I-PER

UFF B-ORG B-ORG
e O O
IRI B-ORG O
/ O O
PUC B-ORG O

Renato B-PER O
Lessa I-PER O

Tarde O O
: O O
14 B-TMP O
hs I-TMP O
A O O
as O O
17:30 B-TMP O
hs I-TMP O

Coordenador B-PER O
: O O
Renato B-PER O
Sérgio I-PER O
Jamil I-PER O
Maluf I-PER O

CPDA B-ORG O
, O O
UFRRJ B-ORG O

Reforma O O
de O O
o O O
Estado O B-ORG
: O O
Processos O O
Decisórios O O
, O O
Instituições O O
e O O
Grupos O O
de O O
interesse O O
Maria B-PER B-PER
Lúcia I-PER I-PER
T+ I-PER I-PER
Werneck I-PER I-PER
Vianna I-PER I-PER
- O O

Instituto B-ORG O
de I-ORG O
Economia I-ORG O
, O O
UFRJ B-ORG O

Estado O O
e O O
Burocracia O O
- O O
Uma O O
Perspectiva O O
Weber-Schumpeteriana O O
Leonardo B-PER O
Burlamaqui I-PER O

UERJ B-ORG O
e O O
Universidade B-ORG B-ORG
Cândido I-ORG I-ORG
Mendes I-ORG I-ORG

A O O
Sociologia O O
Política O O
das O O
Novas O O
Formas O O
de O O
Acesso O O
a O O
o O O
Poder O O
Judiciário O O
em O O
o O O
Brasil O B-LOC
: O O
a O O
Judicialização O O
da O O
Política O O
e O O
a O O
Jurisdicização O B-ORG
das O I-ORG
Relações O I-ORG
Sociais O I-ORG

Luiz B-PER B-PER
Werneck I-PER I-PER
Vianna I-PER I-PER

IUPERJ B-ORG O
e O O
CPDA B-ORG O
/ O O
UFRRJ B-ORG O

Debatedores B-PER O
: O O

Zairo B-PER O
Cheibub I-PER O

Núcleo B-ORG O
de I-ORG O
pesquisa I-ORG O
e I-ORG O
informação I-ORG O
, O O
UFF B-ORG B-ORG

François B-PER B-PER
D' I-PER I-PER
Arcy I-PER I-PER

Science O O
Politique O O
, O O
Grenoble B-LOC O

Dia O O
19 B-TMP B-TMP
de I-TMP I-TMP
agosto I-TMP I-TMP
de I-TMP I-TMP
1999 I-TMP I-TMP

Manhã O O
: O O
9:00 B-TMP B-VAL
- O O
12:30 B-TMP O
hs I-TMP O

Segunda O O
sessão O O
: O O
Estado O O
e O O
Políticas O O
Econômicas O O
e O O
Sociais O O
Coordenador B-PER O
: O O
Nelson B-PER B-PER
Siffert I-PER I-PER

Condicionantes O O
Externos O O
A O O
A O O
Reforma O O
do O O
Estado O O
em O O
o O O
Brasil O B-LOC
: O O
O O O
GATT O O
e O O
o O O
Acordo O B-PER
Agrícola O I-PER
da O I-PER
Rodada O I-PER
Uruguai O I-PER

Nelson B-PER B-PER
Giordano I-PER I-PER
Delgado I-PER I-PER

CPDA B-ORG O
/ O O
UFRRJ B-ORG O

A O O
Sustentabilidade O O
do O O
Sistema O O
Agroalimentar O O
: O O
' O O
Brasil O O
em O O
Ação O O
' O O
e O O
Reforma O B-PER
do O I-PER
Estado O I-PER

Peter B-PER B-PER
Herman I-PER I-PER
May I-PER I-PER

CPDA B-ORG O
/ O O
UFRRJ B-ORG O

Estratégias O O
Empresariais O O
em O O
o O O
Agribusiness O B-LOC
e O O
o O O
Programa O B-PER
Brasil O I-PER
em O O
Ação O O
Ana B-PER O
Célia I-PER O
Castro I-PER O

CPDA B-ORG O
/ O O
UFRRJ B-ORG O

Competitividade O O
e O O
Reorganização O O
do O O
Sistema O O
Agroalimentar O O
do O O
Brasil O O
e O O
de O O
o O O
Mercosul O B-PER
: O O
A O O
Cadeia O O
de O O
Lácteos O O
em O O
o O O
Contexto O B-LOC
da O I-LOC
Reforma O I-LOC
do O I-LOC
Estado O I-LOC
John B-PER I-LOC
Wilkinson I-PER I-LOC

CPDA B-ORG O
/ O O
UFRRJ B-ORG O

Debatedores B-PER O
: O O

Sérgio B-PER B-PER
Salles I-PER I-PER

Instituto B-ORG O
de I-ORG O
Geociências I-ORG O
, O O
Unicamp B-ORG O
, O O
sallesfi@ige.unicamp.br O O
Lena B-PER O
Lavinas I-PER O

IPPUR B-ORG O
- O O
IPEA B-ORG O
, O O
lavinas@ipea.gov.br O O

Tarde O O
: O O
14 B-TMP O
hs I-TMP O
A O O
as O O
17:30 B-TMP O
hs I-TMP O

Coordenador B-PER O
: O O
Wessel B-PER B-PER
Eykman I-PER I-PER

CPDA B-ORG O
/ O O
UFRRJ B-ORG O

Reforma O O
de O O
o O O
Estado O B-ORG
, O O
modernização O O
institucional O O
e O O
descentralização O O
de O O
a O O
política O O
agrária O O
em O O
o O O
Brasil O B-LOC

Sérgio B-PER O
Leite I-PER O

CPDA B-ORG O
/ O O
UFRRJ B-ORG O

Reestruturação O O
Institucional O O
e O O
Reforma O O
do O O
Sistema O O
de O O
Transportes O O
em O O
o O O
Brasil O B-LOC
: O O
Um O O
Estudo O O
sobre O O
Custos O O
de O O
Transação O O

Maria B-PER B-PER
da I-PER I-PER
Graça I-PER I-PER
Derengowski I-PER I-PER
Fonseca I-PER I-PER

IE B-ORG O
/ O O
UFRJ B-ORG O

Elites O O
Agroindustriais O O
: O O
Estado O O
, O O
Competitividade O O
e O O
Representação O O
de O O
Interesse O O

Regina B-PER O
Bruno I-PER O

CPDA B-ORG O
/ O O
UFRRJ B-ORG O

Reforma O O
agrária O O
, O O
instituições O O
, O O
políticas O O
e O O
atores O O
: O O
o O O
papel O O
de O O
os O O
trabalhadores O O
rurais O O

Leonilde B-PER O
Sérvolo I-PER O
de I-PER O
Medeiros I-PER O

CPDA B-ORG O
/ O O
UFRRJ B-ORG O

Debatedores B-PER O
: O O
Regina B-PER O
Novaes I-PER O

IFCH B-ORG O
/ O O
UFRRJ B-ORG O

Vicente B-PER O
de I-PER O
Palermo I-PER O

Instituto B-ORG B-ORG
Torcuato I-ORG I-ORG
Di I-ORG I-ORG
Tella I-ORG I-ORG
- I-ORG O
Conicet I-ORG O
( O O
Buenos B-LOC B-PER
Aires I-LOC I-PER
) O O

Cristina B-PER O
Possas I-PER O

ENSP B-ORG O
/ O O
Fiocruz B-ORG O

Dia O O
20 B-TMP B-TMP
de I-TMP I-TMP
agosto I-TMP I-TMP
de I-TMP I-TMP
1999 I-TMP I-TMP

Manhã O O
: O O
9:00 B-TMP B-VAL
- O O
12:30 B-TMP O
hs I-TMP O

Terceira O O
Sessão O O
: O O
Estado O O
, O O
Sociedade O O
e O O
Agricultura O O
- O O
Impactos O O
, O O
Questões O O
e O O
Perspectivas O O

Coordenador B-PER O
: O O
Ana B-PER B-PER
Célia I-PER I-PER
Castro I-PER I-PER

CPDA B-ORG O
/ O O
UFRJ B-ORG O

Determinantes O O
Econômicos O O
da O O
Aprovação O O
das O O
Reformas O O

Inês B-PER O
Patrício I-PER O

IUPERJ B-ORG O
e O O
UFF B-ORG B-ORG

Segurança O O
Alimentar O O
como O O
um O O
Princípio O O
Orientador O O
de O O
Políticas O O
Públicas O O
: O O
Conexões O O
e O O
Implicações O O
para O O
a O O
Reforma O O
do O O
